"threshold","percentile_sum","cumulative_sum"
0.2447,172225,420328839
0.2448,172073,420156614
0.2449,172533,419984541
0.245,170872,419812008
0.2451,171814,419641136
0.2452,171254,419469322
0.2453,172328,419298068
0.2454,171532,419125740
0.2455,172140,418954208
0.2456,171184,418782068
0.2457,172140,418610884
0.2458,171550,418438744
0.2459,173934,418267194
0.246,171417,418093260
0.2461,173184,417921843
0.2462,171158,417748659
0.2463,171074,417577501
0.2464,171854,417406427
0.2465,171457,417234573
0.2466,172197,417063116
0.2467,171307,416890919
0.2468,171559,416719612
0.2469,170699,416548053
0.247,171070,416377354
0.2471,171183,416206284
0.2472,170054,416035101
0.2473,170336,415865047
0.2474,171611,415694711
0.2475,171326,415523100
0.2476,170352,415351774
0.2477,170481,415181422
0.2478,171808,415010941
0.2479,170816,414839133
0.248,171114,414668317
0.2481,172250,414497203
0.2482,169677,414324953
0.2483,171031,414155276
0.2484,170869,413984245
0.2485,170075,413813376
0.2486,168962,413643301
0.2487,170228,413474339
0.2488,170500,413304111
0.2489,170861,413133611
0.249,170908,412962750
0.2491,173414,412791842
0.2492,169496,412618428
0.2493,171360,412448932
0.2494,170787,412277572
0.2495,170950,412106785
0.2496,170332,411935835
0.2497,171249,411765503
0.2498,170511,411594254
0.2499,170865,411423743
0.25,170876,411252878
0.2501,170529,411082002
0.2502,170867,410911473
0.2503,169475,410740606
0.2504,169266,410571131
0.2505,170096,410401865
0.2506,171200,410231769
0.2507,170801,410060569
0.2508,170046,409889768
0.2509,169684,409719722
0.251,170051,409550038
0.2511,170001,409379987
0.2512,170078,409209986
0.2513,170215,409039908
0.2514,168916,408869693
0.2515,169065,408700777
0.2516,169683,408531712
0.2517,170989,408362029
0.2518,170438,408191040
0.2519,171067,408020602
0.252,169909,407849535
0.2521,169764,407679626
0.2522,170461,407509862
0.2523,169879,407339401
0.2524,171133,407169522
0.2525,169560,406998389
0.2526,169900,406828829
0.2527,169796,406658929
0.2528,170577,406489133
0.2529,169985,406318556
0.253,169724,406148571
0.2531,170030,405978847
0.2532,169038,405808817
0.2533,169907,405639779
0.2534,169749,405469872
0.2535,168987,405300123
0.2536,169016,405131136
0.2537,169557,404962120
0.2538,168706,404792563
0.2539,169322,404623857
0.254,169182,404454535
0.2541,168461,404285353
0.2542,170273,404116892
0.2543,168389,403946619
0.2544,168340,403778230
0.2545,168426,403609890
0.2546,168823,403441464
0.2547,168230,403272641
0.2548,168604,403104411
0.2549,167837,402935807
0.255,168415,402767970
0.2551,167622,402599555
0.2552,167991,402431933
0.2553,168804,402263942
0.2554,169002,402095138
0.2555,168333,401926136
0.2556,168014,401757803
0.2557,167258,401589789
0.2558,168647,401422531
0.2559,167494,401253884
0.256,168276,401086390
0.2561,166757,400918114
0.2562,168544,400751357
0.2563,169578,400582813
0.2564,168207,400413235
0.2565,167958,400245028
0.2566,168108,400077070
0.2567,168167,399908962
0.2568,166747,399740795
0.2569,168292,399574048
0.257,168251,399405756
0.2571,168651,399237505
0.2572,168677,399068854
0.2573,168444,398900177
0.2574,167716,398731733
0.2575,167858,398564017
0.2576,167736,398396159
0.2577,169510,398228423
0.2578,168578,398058913
0.2579,168007,397890335
0.258,167676,397722328
0.2581,168311,397554652
0.2582,167288,397386341
0.2583,167070,397219053
0.2584,169353,397051983
0.2585,166576,396882630
0.2586,168493,396716054
0.2587,167679,396547561
0.2588,167532,396379882
0.2589,167754,396212350
0.259,168494,396044596
0.2591,166930,395876102
0.2592,167796,395709172
0.2593,166705,395541376
0.2594,167432,395374671
0.2595,166399,395207239
0.2596,166309,395040840
0.2597,167376,394874531
0.2598,167860,394707155
0.2599,167776,394539295
0.26,167370,394371519
0.2601,167155,394204149
0.2602,167343,394036994
0.2603,166637,393869651
0.2604,165792,393703014
0.2605,166007,393537222
0.2606,166624,393371215
0.2607,166708,393204591
0.2608,166785,393037883
0.2609,165771,392871098
0.261,167381,392705327
0.2611,168000,392537946
0.2612,168433,392369946
0.2613,166490,392201513
0.2614,166819,392035023
0.2615,166765,391868204
0.2616,166369,391701439
0.2617,167545,391535070
0.2618,165991,391367525
0.2619,166872,391201534
0.262,166588,391034662
0.2621,165619,390868074
0.2622,166392,390702455
0.2623,167241,390536063
0.2624,166161,390368822
0.2625,165726,390202661
0.2626,168337,390036935
0.2627,166924,389868598
0.2628,165646,389701674
0.2629,166177,389536028
0.263,165739,389369851
0.2631,166294,389204112
0.2632,165780,389037818
0.2633,165746,388872038
0.2634,166236,388706292
0.2635,165741,388540056
0.2636,166966,388374315
0.2637,165377,388207349
0.2638,166076,388041972
0.2639,165647,387875896
0.264,166563,387710249
0.2641,166082,387543686
0.2642,164949,387377604
0.2643,165230,387212655
0.2644,164966,387047425
0.2645,164906,386882459
0.2646,165400,386717553
0.2647,165017,386552153
0.2648,164868,386387136
0.2649,165334,386222268
0.265,165470,386056934
0.2651,166467,385891464
0.2652,165455,385724997
0.2653,165496,385559542
0.2654,165544,385394046
0.2655,166179,385228502
0.2656,165296,385062323
0.2657,166122,384897027
0.2658,165060,384730905
0.2659,165494,384565845
0.266,165566,384400351
0.2661,163611,384234785
0.2662,165666,384071174
0.2663,164639,383905508
0.2664,163568,383740869
0.2665,166434,383577301
0.2666,164372,383410867
0.2667,163777,383246495
0.2668,164866,383082718
0.2669,163827,382917852
0.267,165091,382754025
0.2671,163988,382588934
0.2672,164446,382424946
0.2673,165722,382260500
0.2674,165151,382094778
0.2675,164527,381929627
0.2676,164461,381765100
0.2677,164078,381600639
0.2678,165425,381436561
0.2679,164644,381271136
0.268,164906,381106492
0.2681,164675,380941586
0.2682,164955,380776911
0.2683,164015,380611956
0.2684,164049,380447941
0.2685,163797,380283892
0.2686,164242,380120095
0.2687,164016,379955853
0.2688,165212,379791837
0.2689,163509,379626625
0.269,163725,379463116
0.2691,164554,379299391
0.2692,165247,379134837
0.2693,163454,378969590
0.2694,163831,378806136
0.2695,163958,378642305
0.2696,163418,378478347
0.2697,164533,378314929
0.2698,164263,378150396
0.2699,165226,377986133
0.27,164638,377820907
0.2701,163302,377656269
0.2702,163733,377492967
0.2703,164677,377329234
0.2704,163746,377164557
0.2705,163650,377000811
0.2706,163940,376837161
0.2707,163560,376673221
0.2708,162539,376509661
0.2709,163399,376347122
0.271,164852,376183723
0.2711,163746,376018871
0.2712,163275,375855125
0.2713,163833,375691850
0.2714,163254,375528017
0.2715,162662,375364763
0.2716,162599,375202101
0.2717,164502,375039502
0.2718,162981,374875000
0.2719,162502,374712019
0.272,163967,374549517
0.2721,163595,374385550
0.2722,161761,374221955
0.2723,162438,374060194
0.2724,163825,373897756
0.2725,161668,373733931
0.2726,162650,373572263
0.2727,162574,373409613
0.2728,164147,373247039
0.2729,163367,373082892
0.273,163539,372919525
0.2731,162320,372755986
0.2732,163409,372593666
0.2733,162018,372430257
0.2734,162731,372268239
0.2735,165491,372105508
0.2736,162433,371940017
0.2737,163966,371777584
0.2738,162772,371613618
0.2739,162352,371450846
0.274,162515,371288494
0.2741,161955,371125979
0.2742,161805,370964024
0.2743,162217,370802219
0.2744,163000,370640002
0.2745,162214,370477002
0.2746,161824,370314788
0.2747,161536,370152964
0.2748,162443,369991428
0.2749,161046,369828985
0.275,161907,369667939
0.2751,161842,369506032
0.2752,162385,369344190
0.2753,162138,369181805
0.2754,161755,369019667
0.2755,162226,368857912
0.2756,162139,368695686
0.2757,161969,368533547
0.2758,161816,368371578
0.2759,162587,368209762
0.276,161813,368047175
0.2761,161957,367885362
0.2762,161443,367723405
0.2763,162162,367561962
0.2764,162156,367399800
0.2765,161612,367237644
0.2766,161880,367076032
0.2767,161248,366914152
0.2768,160640,366752904
0.2769,161011,366592264
0.277,161357,366431253
0.2771,160872,366269896
0.2772,162604,366109024
0.2773,161106,365946420
0.2774,160773,365785314
0.2775,162208,365624541
0.2776,161439,365462333
0.2777,161199,365300894
0.2778,161020,365139695
0.2779,161037,364978675
0.278,160556,364817638
0.2781,161320,364657082
0.2782,161105,364495762
0.2783,160399,364334657
0.2784,160718,364174258
0.2785,159179,364013540
0.2786,160230,363854361
0.2787,161516,363694131
0.2788,161243,363532615
0.2789,161910,363371372
0.279,160459,363209462
0.2791,161111,363049003
0.2792,162084,362887892
0.2793,160155,362725808
0.2794,160128,362565653
0.2795,160434,362405525
0.2796,160520,362245091
0.2797,160198,362084571
0.2798,160004,361924373
0.2799,160766,361764369
0.28,159303,361603603
0.2801,159567,361444300
0.2802,160331,361284733
0.2803,159942,361124402
0.2804,160094,360964460
0.2805,161139,360804366
0.2806,159607,360643227
0.2807,159706,360483620
0.2808,159672,360323914
0.2809,159328,360164242
0.281,160268,360004914
0.2811,160015,359844646
0.2812,160603,359684631
0.2813,160444,359524028
0.2814,160016,359363584
0.2815,159169,359203568
0.2816,159033,359044399
0.2817,159805,358885366
0.2818,158357,358725561
0.2819,159240,358567204
0.282,158748,358407964
0.2821,160268,358249216
0.2822,160285,358088948
0.2823,159575,357928663
0.2824,160715,357769088
0.2825,159619,357608373
0.2826,157443,357448754
0.2827,159183,357291311
0.2828,161548,357132128
0.2829,159525,356970580
0.283,158924,356811055
0.2831,159991,356652131
0.2832,159671,356492140
0.2833,158916,356332469
0.2834,159776,356173553
0.2835,159379,356013777
0.2836,159052,355854398
0.2837,158145,355695346
0.2838,159873,355537201
0.2839,159462,355377328
0.284,158294,355217866
0.2841,159291,355059572
0.2842,158912,354900281
0.2843,157736,354741369
0.2844,158498,354583633
0.2845,159170,354425135
0.2846,158840,354265965
0.2847,159234,354107125
0.2848,158191,353947891
0.2849,159874,353789700
0.285,158333,353629826
0.2851,160204,353471493
0.2852,159429,353311289
0.2853,158507,353151860
0.2854,157699,352993353
0.2855,159278,352835654
0.2856,158464,352676376
0.2857,158397,352517912
0.2858,158010,352359515
0.2859,159180,352201505
0.286,158618,352042325
0.2861,157100,351883707
0.2862,157550,351726607
0.2863,158866,351569057
0.2864,158751,351410191
0.2865,156798,351251440
0.2866,156843,351094642
0.2867,157591,350937799
0.2868,156913,350780208
0.2869,157980,350623295
0.287,157882,350465315
0.2871,158258,350307433
0.2872,157489,350149175
0.2873,157507,349991686
0.2874,156984,349834179
0.2875,158842,349677195
0.2876,158325,349518353
0.2877,157209,349360028
0.2878,158907,349202819
0.2879,156855,349043912
0.288,157286,348887057
0.2881,158405,348729771
0.2882,157769,348571366
0.2883,156070,348413597
0.2884,156208,348257527
0.2885,157657,348101319
0.2886,157595,347943662
0.2887,157853,347786067
0.2888,157598,347628214
0.2889,157305,347470616
0.289,156945,347313311
0.2891,157117,347156366
0.2892,157369,346999249
0.2893,157985,346841880
0.2894,156555,346683895
0.2895,157458,346527340
0.2896,156251,346369882
0.2897,156283,346213631
0.2898,156936,346057348
0.2899,157292,345900412
0.29,157160,345743120
0.2901,156706,345585960
0.2902,156110,345429254
0.2903,156083,345273144
0.2904,156258,345117061
0.2905,156097,344960803
0.2906,155109,344804706
0.2907,157713,344649597
0.2908,156058,344491884
0.2909,155962,344335826
0.291,156195,344179864
0.2911,156471,344023669
0.2912,156885,343867198
0.2913,156522,343710313
0.2914,155507,343553791
0.2915,156140,343398284
0.2916,155805,343242144
0.2917,156931,343086339
0.2918,156489,342929408
0.2919,155568,342772919
0.292,156722,342617351
0.2921,155429,342460629
0.2922,155543,342305200
0.2923,155769,342149657
0.2924,157459,341993888
0.2925,155018,341836429
0.2926,155844,341681411
0.2927,155599,341525567
0.2928,155876,341369968
0.2929,155863,341214092
0.293,155634,341058229
0.2931,156893,340902595
0.2932,155726,340745702
0.2933,155337,340589976
0.2934,155412,340434639
0.2935,156132,340279227
0.2936,155255,340123095
0.2937,154963,339967840
0.2938,154871,339812877
0.2939,155141,339658006
0.294,159987,339502865
0.2941,154356,339342878
0.2942,154668,339188522
0.2943,155048,339033854
0.2944,154912,338878806
0.2945,155671,338723894
0.2946,155202,338568223
0.2947,155917,338413021
0.2948,154075,338257104
0.2949,155562,338103029
0.295,155017,337947467
0.2951,155171,337792450
0.2952,154272,337637279
0.2953,153473,337483007
0.2954,154651,337329534
0.2955,154476,337174883
0.2956,153808,337020407
0.2957,153822,336866599
0.2958,155718,336712777
0.2959,155375,336557059
0.296,154393,336401684
0.2961,155281,336247291
0.2962,154580,336092010
0.2963,154694,335937430
0.2964,155376,335782736
0.2965,155759,335627360
0.2966,153338,335471601
0.2967,152971,335318263
0.2968,159947,335165292
0.2969,155482,335005345
0.297,154298,334849863
0.2971,154414,334695565
0.2972,155090,334541151
0.2973,154143,334386061
0.2974,155402,334231918
0.2975,153948,334076516
0.2976,154438,333922568
0.2977,154059,333768130
0.2978,154309,333614071
0.2979,153919,333459762
0.298,153599,333305843
0.2981,153740,333152244
0.2982,154266,332998504
0.2983,153478,332844238
0.2984,152893,332690760
0.2985,153270,332537867
0.2986,154164,332384597
0.2987,154133,332230433
0.2988,152115,332076300
0.2989,153192,331924185
0.299,154020,331770993
0.2991,153332,331616973
0.2992,153167,331463641
0.2993,153132,331310474
0.2994,152515,331157342
0.2995,153955,331004827
0.2996,153545,330850872
0.2997,152598,330697327
0.2998,153435,330544729
0.2999,152173,330391294
0.3,152548,330239121
0.3001,152586,330086573
0.3002,153159,329933987
0.3003,152623,329780828
0.3004,152096,329628205
0.3005,152641,329476109
0.3006,152262,329323468
0.3007,152533,329171206
0.3008,152975,329018673
0.3009,154187,328865698
0.301,152317,328711511
0.3011,151495,328559194
0.3012,151405,328407699
0.3013,153337,328256294
0.3014,151784,328102957
0.3015,151790,327951173
0.3016,153037,327799383
0.3017,151960,327646346
0.3018,153188,327494386
0.3019,152841,327341198
0.302,152389,327188357
0.3021,152918,327035968
0.3022,152797,326883050
0.3023,152505,326730253
0.3024,152093,326577748
0.3025,153002,326425655
0.3026,150089,326272653
0.3027,151586,326122564
0.3028,151231,325970978
0.3029,151727,325819747
0.303,152080,325668020
0.3031,151130,325515940
0.3032,151821,325364810
0.3033,151544,325212989
0.3034,152569,325061445
0.3035,151986,324908876
0.3036,152323,324756890
0.3037,151863,324604567
0.3038,152077,324452704
0.3039,150908,324300627
0.304,152719,324149719
0.3041,150699,323997000
0.3042,152010,323846301
0.3043,151754,323694291
0.3044,149953,323542537
0.3045,151592,323392584
0.3046,150845,323240992
0.3047,149555,323090147
0.3048,151326,322940592
0.3049,151284,322789266
0.305,151117,322637982
0.3051,151800,322486865
0.3052,151496,322335065
0.3053,150221,322183569
0.3054,150726,322033348
0.3055,150679,321882622
0.3056,152341,321731943
0.3057,151804,321579602
0.3058,149638,321427798
0.3059,150496,321278160
0.306,150521,321127664
0.3061,151746,320977143
0.3062,150255,320825397
0.3063,149914,320675142
0.3064,151343,320525228
0.3065,150064,320373885
0.3066,150565,320223821
0.3067,151879,320073256
0.3068,152627,319921377
0.3069,149366,319768750
0.307,149527,319619384
0.3071,150407,319469857
0.3072,149739,319319450
0.3073,149568,319169711
0.3074,150278,319020143
0.3075,150222,318869865
0.3076,149364,318719643
0.3077,150596,318570279
0.3078,149243,318419683
0.3079,150945,318270440
0.308,150548,318119495
0.3081,151692,317968947
0.3082,150206,317817255
0.3083,149418,317667049
0.3084,151872,317517631
0.3085,151324,317365759
0.3086,150245,317214435
0.3087,149629,317064190
0.3088,149561,316914561
0.3089,149132,316765000
0.309,150496,316615868
0.3091,149984,316465372
0.3092,151762,316315388
0.3093,148547,316163626
0.3094,150008,316015079
0.3095,149513,315865071
0.3096,1202953,315715558
0.3097,149550,314512605
0.3098,148481,314363055
0.3099,148670,314214574
0.31,148633,314065904
0.3101,148901,313917271
0.3102,149401,313768370
0.3103,149060,313618969
0.3104,149733,313469909
0.3105,149410,313320176
0.3106,148831,313170766
0.3107,148620,313021935
0.3108,148973,312873315
0.3109,148497,312724342
0.311,149793,312575845
0.3111,148550,312426052
0.3112,148374,312277502
0.3113,148519,312129128
0.3114,148620,311980609
0.3115,147759,311831989
0.3116,148164,311684230
0.3117,147316,311536066
0.3118,148349,311388750
0.3119,148461,311240401
0.312,149647,311091940
0.3121,148489,310942293
0.3122,147952,310793804
0.3123,147912,310645852
0.3124,147533,310497940
0.3125,148638,310350407
0.3126,149114,310201769
0.3127,147134,310052655
0.3128,147976,309905521
0.3129,147201,309757545
0.313,147680,309610344
0.3131,149293,309462664
0.3132,147499,309313371
0.3133,148187,309165872
0.3134,147318,309017685
0.3135,147432,308870367
0.3136,147505,308722935
0.3137,147271,308575430
0.3138,148052,308428159
0.3139,148699,308280107
0.314,148068,308131408
0.3141,147475,307983340
0.3142,148243,307835865
0.3143,147960,307687622
0.3144,146747,307539662
0.3145,147735,307392915
0.3146,147322,307245180
0.3147,146558,307097858
0.3148,147693,306951300
0.3149,148354,306803607
0.315,147534,306655253
0.3151,147344,306507719
0.3152,146096,306360375
0.3153,146679,306214279
0.3154,146044,306067600
0.3155,145590,305921556
0.3156,146818,305775966
0.3157,145827,305629148
0.3158,147346,305483321
0.3159,146892,305335975
0.316,146602,305189083
0.3161,147000,305042481
0.3162,147202,304895481
0.3163,145322,304748279
0.3164,146261,304602957
0.3165,145112,304456696
0.3166,146494,304311584
0.3167,147126,304165090
0.3168,146686,304017964
0.3169,144529,303871278
0.317,146180,303726749
0.3171,146828,303580569
0.3172,147799,303433741
0.3173,146566,303285942
0.3174,146249,303139376
0.3175,146677,302993127
0.3176,145742,302846450
0.3177,147027,302700708
0.3178,144792,302553681
0.3179,146020,302408889
0.318,147065,302262869
0.3181,144969,302115804
0.3182,145189,301970835
0.3183,145734,301825646
0.3184,145688,301679912
0.3185,145703,301534224
0.3186,145388,301388521
0.3187,145692,301243133
0.3188,145845,301097441
0.3189,144702,300951596
0.319,145006,300806894
0.3191,143944,300661888
0.3192,145732,300517944
0.3193,145522,300372212
0.3194,145411,300226690
0.3195,144615,300081279
0.3196,146031,299936664
0.3197,145405,299790633
0.3198,143368,299645228
0.3199,145520,299501860
0.32,145810,299356340
0.3201,144410,299210530
0.3202,145158,299066120
0.3203,145071,298920962
0.3204,144832,298775891
0.3205,144352,298631059
0.3206,144087,298486707
0.3207,145927,298342620
0.3208,145227,298196693
0.3209,143863,298051466
0.321,144502,297907603
0.3211,144421,297763101
0.3212,145334,297618680
0.3213,144619,297473346
0.3214,143927,297328727
0.3215,145562,297184800
0.3216,145080,297039238
0.3217,144184,296894158
0.3218,145000,296749974
0.3219,145704,296604974
0.322,143558,296459270
0.3221,144240,296315712
0.3222,143086,296171472
0.3223,144500,296028386
0.3224,143837,295883886
0.3225,145595,295740049
0.3226,143429,295594454
0.3227,144541,295451025
0.3228,143807,295306484
0.3229,143867,295162677
0.323,144221,295018810
0.3231,144867,294874589
0.3232,144312,294729722
0.3233,142604,294585410
0.3234,143219,294442806
0.3235,143421,294299587
0.3236,144017,294156166
0.3237,144554,294012149
0.3238,143397,293867595
0.3239,143382,293724198
0.324,144364,293580816
0.3241,143172,293436452
0.3242,144300,293293280
0.3243,143502,293148980
0.3244,143969,293005478
0.3245,143163,292861509
0.3246,143278,292718346
0.3247,142455,292575068
0.3248,142859,292432613
0.3249,142792,292289754
0.325,143086,292146962
0.3251,143614,292003876
0.3252,144105,291860262
0.3253,144058,291716157
0.3254,143635,291572099
0.3255,144459,291428464
0.3256,143037,291284005
0.3257,143426,291140968
0.3258,142209,290997542
0.3259,141815,290855333
0.326,142541,290713518
0.3261,141345,290570977
0.3262,142632,290429632
0.3263,143037,290287000
0.3264,142640,290143963
0.3265,143179,290001323
0.3266,144989,289858144
0.3267,143244,289713155
0.3268,142640,289569911
0.3269,142622,289427271
0.327,143005,289284649
0.3271,141722,289141644
0.3272,141629,288999922
0.3273,142646,288858293
0.3274,143310,288715647
0.3275,142955,288572337
0.3276,143194,288429382
0.3277,141730,288286188
0.3278,141627,288144458
0.3279,142730,288002831
0.328,140892,287860101
0.3281,142663,287719209
0.3282,142120,287576546
0.3283,142945,287434426
0.3284,142900,287291481
0.3285,143348,287148581
0.3286,141787,287005233
0.3287,142228,286863446
0.3288,141620,286721218
0.3289,141143,286579598
0.329,140764,286438455
0.3291,141618,286297691
0.3292,141944,286156073
0.3293,141125,286014129
0.3294,140432,285873004
0.3295,140708,285732572
0.3296,141495,285591864
0.3297,142504,285450369
0.3298,140642,285307865
0.3299,142666,285167223
0.33,141296,285024557
0.3301,140264,284883261
0.3302,140573,284742997
0.3303,141831,284602424
0.3304,140154,284460593
0.3305,141781,284320439
0.3306,140481,284178658
0.3307,141847,284038177
0.3308,141190,283896330
0.3309,141094,283755140
0.331,140787,283614046
0.3311,140780,283473259
0.3312,141739,283332479
0.3313,140626,283190740
0.3314,140463,283050114
0.3315,140032,282909651
0.3316,141630,282769619
0.3317,141113,282627989
0.3318,141208,282486876
0.3319,141091,282345668
0.332,140328,282204577
0.3321,139961,282064249
0.3322,139794,281924288
0.3323,140994,281784494
0.3324,140831,281643500
0.3325,140449,281502669
0.3326,140360,281362220
0.3327,140758,281221860
0.3328,138877,281081102
0.3329,139738,280942225
0.333,140811,280802487
0.3331,140503,280661676
0.3332,139697,280521173
0.3333,140497,280381476
0.3334,139784,280240979
0.3335,140150,280101195
0.3336,138604,279961045
0.3337,139960,279822441
0.3338,139549,279682481
0.3339,139534,279542932
0.334,138491,279403398
0.3341,140684,279264907
0.3342,140515,279124223
0.3343,139904,278983708
0.3344,139884,278843804
0.3345,138810,278703920
0.3346,138693,278565110
0.3347,139373,278426417
0.3348,138758,278287044
0.3349,139766,278148286
0.335,139798,278008520
0.3351,139504,277868722
0.3352,139204,277729218
0.3353,139736,277590014
0.3354,139729,277450278
0.3355,139914,277310549
0.3356,140135,277170635
0.3357,139074,277030500
0.3358,138321,276891426
0.3359,139281,276753105
0.336,140098,276613824
0.3361,139514,276473726
0.3362,138927,276334212
0.3363,139702,276195285
0.3364,139120,276055583
0.3365,139086,275916463
0.3366,138050,275777377
0.3367,138576,275639327
0.3368,139049,275500751
0.3369,138790,275361702
0.337,139842,275222912
0.3371,138326,275083070
0.3372,138247,274944744
0.3373,137581,274806497
0.3374,138051,274668916
0.3375,139055,274530865
0.3376,136762,274391810
0.3377,139351,274255048
0.3378,138929,274115697
0.3379,137689,273976768
0.338,137359,273839079
0.3381,137478,273701720
0.3382,136927,273564242
0.3383,138125,273427315
0.3384,139099,273289190
0.3385,136482,273150091
0.3386,138386,273013609
0.3387,137939,272875223
0.3388,137550,272737284
0.3389,137381,272599734
0.339,137789,272462353
0.3391,137446,272324564
0.3392,137831,272187118
0.3393,137474,272049287
0.3394,137197,271911813
0.3395,137030,271774616
0.3396,138052,271637586
0.3397,138472,271499534
0.3398,137968,271361062
0.3399,137620,271223094
0.34,137521,271085474
0.3401,137462,270947953
0.3402,138071,270810491
0.3403,136637,270672420
0.3404,138141,270535783
0.3405,136872,270397642
0.3406,137728,270260770
0.3407,137376,270123042
0.3408,137030,269985666
0.3409,138691,269848636
0.341,137232,269709945
0.3411,137077,269572713
0.3412,136173,269435636
0.3413,137080,269299463
0.3414,136927,269162383
0.3415,137123,269025456
0.3416,137223,268888333
0.3417,136540,268751110
0.3418,136067,268614570
0.3419,137143,268478503
0.342,136849,268341360
0.3421,136817,268204511
0.3422,137366,268067694
0.3423,135426,267930328
0.3424,136395,267794902
0.3425,136470,267658507
0.3426,137165,267522037
0.3427,137214,267384872
0.3428,136818,267247658
0.3429,136072,267110840
0.343,135997,266974768
0.3431,136783,266838771
0.3432,135941,266701988
0.3433,136676,266566047
0.3434,137090,266429371
0.3435,135855,266292281
0.3436,135646,266156426
0.3437,136291,266020780
0.3438,136422,265884489
0.3439,136892,265748067
0.344,135124,265611175
0.3441,134326,265476051
0.3442,136181,265341725
0.3443,135633,265205544
0.3444,134049,265069911
0.3445,136201,264935862
0.3446,135973,264799661
0.3447,135952,264663688
0.3448,135209,264527736
0.3449,134915,264392527
0.345,135848,264257612
0.3451,134778,264121764
0.3452,134972,263986986
0.3453,135026,263852014
0.3454,135379,263716988
0.3455,135056,263581609
0.3456,135043,263446553
0.3457,135378,263311510
0.3458,135282,263176132
0.3459,134972,263040850
0.346,135081,262905878
0.3461,135164,262770797
0.3462,134802,262635633
0.3463,134888,262500831
0.3464,135118,262365943
0.3465,135705,262230825
0.3466,134422,262095120
0.3467,135074,261960698
0.3468,135260,261825624
0.3469,135067,261690364
0.347,132774,261555297
0.3471,134729,261422523
0.3472,134673,261287794
0.3473,134714,261153121
0.3474,133554,261018407
0.3475,133674,260884853
0.3476,134244,260751179
0.3477,133675,260616935
0.3478,134631,260483260
0.3479,133253,260348629
0.348,134910,260215376
0.3481,134149,260080466
0.3482,133272,259946317
0.3483,133662,259813045
0.3484,134175,259679383
0.3485,133789,259545208
0.3486,133400,259411419
0.3487,134191,259278019
0.3488,134221,259143828
0.3489,133278,259009607
0.349,132216,258876329
0.3491,134323,258744113
0.3492,133529,258609790
0.3493,132806,258476261
0.3494,133713,258343455
0.3495,134216,258209742
0.3496,133657,258075526
0.3497,133967,257941869
0.3498,133709,257807902
0.3499,133907,257674193
0.35,132847,257540286
0.3501,133689,257407439
0.3502,133418,257273750
0.3503,133210,257140332
0.3504,133205,257007122
0.3505,134307,256873917
0.3506,133604,256739610
0.3507,133661,256606006
0.3508,133406,256472345
0.3509,133542,256338939
0.351,133706,256205397
0.3511,133228,256071691
0.3512,133114,255938463
0.3513,132284,255805349
0.3514,132152,255673065
0.3515,132889,255540913
0.3516,132676,255408024
0.3517,132282,255275348
0.3518,132133,255143066
0.3519,133769,255010933
0.352,132489,254877164
0.3521,132843,254744675
0.3522,133215,254611832
0.3523,131996,254478617
0.3524,132352,254346621
0.3525,132945,254214269
0.3526,132246,254081324
0.3527,132339,253949078
0.3528,132720,253816739
0.3529,133379,253684019
0.353,133223,253550640
0.3531,131620,253417417
0.3532,131227,253285797
0.3533,131884,253154570
0.3534,132348,253022686
0.3535,133353,252890338
0.3536,132046,252756985
0.3537,132634,252624939
0.3538,131528,252492305
0.3539,132738,252360777
0.354,131192,252228039
0.3541,132305,252096847
0.3542,132472,251964542
0.3543,131108,251832070
0.3544,132745,251700962
0.3545,132003,251568217
0.3546,132532,251436214
0.3547,131597,251303682
0.3548,130643,251172085
0.3549,131714,251041442
0.355,131993,250909728
0.3551,132030,250777735
0.3552,131278,250645705
0.3553,131792,250514427
0.3554,131214,250382635
0.3555,131718,250251421
0.3556,130417,250119703
0.3557,131094,249989286
0.3558,132102,249858192
0.3559,131093,249726090
0.356,131352,249594997
0.3561,130950,249463645
0.3562,131000,249332695
0.3563,131359,249201695
0.3564,130352,249070336
0.3565,131266,248939984
0.3566,131168,248808718
0.3567,131617,248677550
0.3568,130894,248545933
0.3569,129632,248415039
0.357,130842,248285407
0.3571,130431,248154565
0.3572,131321,248024134
0.3573,130952,247892813
0.3574,129898,247761861
0.3575,130762,247631963
0.3576,130198,247501201
0.3577,130826,247371003
0.3578,130506,247240177
0.3579,130561,247109671
0.358,130210,246979110
0.3581,131181,246848900
0.3582,131076,246717719
0.3583,130582,246586643
0.3584,130546,246456061
0.3585,130313,246325515
0.3586,129942,246195202
0.3587,130544,246065260
0.3588,130514,245934716
0.3589,130749,245804202
0.359,129482,245673453
0.3591,129167,245543971
0.3592,129826,245414804
0.3593,130061,245284978
0.3594,128356,245154917
0.3595,128183,245026561
0.3596,129626,244898378
0.3597,129945,244768752
0.3598,130890,244638807
0.3599,129251,244507917
0.36,129298,244378666
0.3601,129173,244249368
0.3602,131198,244120195
0.3603,129685,243988997
0.3604,129385,243859312
0.3605,129714,243729927
0.3606,128628,243600213
0.3607,129608,243471585
0.3608,129306,243341977
0.3609,129357,243212671
0.361,129194,243083314
0.3611,129727,242954120
0.3612,129274,242824393
0.3613,129157,242695119
0.3614,128995,242565962
0.3615,129141,242436967
0.3616,128692,242307826
0.3617,128289,242179134
0.3618,129644,242050845
0.3619,129548,241921201
0.362,127063,241791653
