"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.2907000000,220870350,3903650,0.0176740000,0.0033930000,49.3026000000,91.4182000000,0.0285950000,0.0095320000,1.8541754090,3903650.0000000000,216966700.0000000000,226752650.0000000000,366450.0000000000
0.2906000000,220972500,3904000,0.0176670000,0.0034260000,49.3254000000,91.4264000000,0.0285950000,0.0095320000,1.8534410410,3904000.0000000000,217068500.0000000000,226650850.0000000000,366100.0000000000
0.2905000000,221075150,3904350,0.0176610000,0.0034100000,49.3483000000,91.4346000000,0.0285950000,0.0095320000,1.8528115820,3904350.0000000000,217170800.0000000000,226548550.0000000000,365750.0000000000
0.2904000000,221178350,3904700,0.0176540000,0.0033910000,49.3713000000,91.4428000000,0.0285950000,0.0095320000,1.8520772140,3904700.0000000000,217273650.0000000000,226445700.0000000000,365400.0000000000
0.2903000000,221281300,3905050,0.0176470000,0.0034000000,49.3943000000,91.4510000000,0.0285950000,0.0095320000,1.8513428450,3905050.0000000000,217376250.0000000000,226343100.0000000000,365050.0000000000
0.2902000000,221383900,3905400,0.0176410000,0.0034110000,49.4172000000,91.4592000000,0.0285950000,0.0095320000,1.8507133860,3905400.0000000000,217478500.0000000000,226240850.0000000000,364700.0000000000
0.2901000000,221487200,3905750,0.0176340000,0.0033880000,49.4403000000,91.4674000000,0.0285950000,0.0095320000,1.8499790180,3905750.0000000000,217581450.0000000000,226137900.0000000000,364350.0000000000
0.2900000000,221590400,3906100,0.0176280000,0.0033910000,49.4633000000,91.4756000000,0.0285950000,0.0095320000,1.8493495590,3906100.0000000000,217684300.0000000000,226035050.0000000000,364000.0000000000
0.2899000000,221693900,3906450,0.0176210000,0.0033820000,49.4864000000,91.4838000000,0.0285950000,0.0095320000,1.8486151910,3906450.0000000000,217787450.0000000000,225931900.0000000000,363650.0000000000
0.2898000000,221796950,3906800,0.0176140000,0.0033960000,49.5094000000,91.4920000000,0.0285950000,0.0095320000,1.8478808220,3906800.0000000000,217890150.0000000000,225829200.0000000000,363300.0000000000
