"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0721000000,1031700,101050,0.0979450000,0.0092590000,0.2303000000,75.2700000000,0.0008990000,0.0003000000,326.4833333330,101050.0000000000,930650.0000000000,446924550.0000000000,33200.0000000000
0.0720000000,1036650,101100,0.0975260000,0.0101010000,0.2314000000,75.3073000000,0.0008990000,0.0003000000,325.0866666670,101100.0000000000,935550.0000000000,446919650.0000000000,33150.0000000000
0.0719000000,1041850,101150,0.0970870000,0.0096150000,0.2326000000,75.3445000000,0.0008990000,0.0003000000,323.6233333330,101150.0000000000,940700.0000000000,446914500.0000000000,33100.0000000000
0.0718000000,1047000,101200,0.0966570000,0.0097090000,0.2337000000,75.3818000000,0.0008990000,0.0003000000,322.1900000000,101200.0000000000,945800.0000000000,446909400.0000000000,33050.0000000000
0.0717000000,1052300,101250,0.0962180000,0.0094340000,0.2349000000,75.4190000000,0.0008990000,0.0003000000,320.7266666670,101250.0000000000,951050.0000000000,446904150.0000000000,33000.0000000000
0.0716000000,1057450,101250,0.0957490000,0.0000000000,0.2360000000,75.4190000000,0.0008990000,0.0003000000,319.1633333330,101250.0000000000,956200.0000000000,446899000.0000000000,33000.0000000000
0.0715000000,1062900,101300,0.0953050000,0.0091740000,0.2373000000,75.4562000000,0.0008990000,0.0003000000,317.6833333330,101300.0000000000,961600.0000000000,446893600.0000000000,32950.0000000000
0.0714000000,1068400,101350,0.0948610000,0.0090910000,0.2385000000,75.4935000000,0.0008990000,0.0003000000,316.2033333330,101350.0000000000,967050.0000000000,446888150.0000000000,32900.0000000000
0.0713000000,1073850,101400,0.0944270000,0.0091740000,0.2397000000,75.5307000000,0.0008990000,0.0003000000,314.7566666670,101400.0000000000,972450.0000000000,446882750.0000000000,32850.0000000000
0.0712000000,1079200,101450,0.0940050000,0.0093460000,0.2409000000,75.5680000000,0.0008990000,0.0003000000,313.3500000000,101450.0000000000,977750.0000000000,446877450.0000000000,32800.0000000000
0.0711000000,1084550,101500,0.0935870000,0.0093460000,0.2421000000,75.6052000000,0.0008990000,0.0003000000,311.9566666670,101500.0000000000,983050.0000000000,446872150.0000000000,32750.0000000000
0.0710000000,1090250,101550,0.0931440000,0.0087720000,0.2434000000,75.6425000000,0.0008990000,0.0003000000,310.4800000000,101550.0000000000,988700.0000000000,446866500.0000000000,32700.0000000000
