"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.5892000000,24413950,1954900,0.0800730000,0.0503470000,5.4497000000,27.2815000000,0.0479850000,0.0159950000,5.0061269150,1954900.0000000000,22459050.0000000000,418364750.0000000000,5210750.0000000000
0.5891000000,24442750,1956350,0.0800380000,0.0503470000,5.4561000000,27.3018000000,0.0479850000,0.0159950000,5.0039387310,1956350.0000000000,22486400.0000000000,418337400.0000000000,5209300.0000000000
0.5890000000,24471450,1957800,0.0800030000,0.0505230000,5.4625000000,27.3220000000,0.0479850000,0.0159950000,5.0017505470,1957800.0000000000,22513650.0000000000,418310150.0000000000,5207850.0000000000
0.5889000000,24500400,1959200,0.0799660000,0.0483590000,5.4690000000,27.3416000000,0.0479850000,0.0159950000,4.9994373240,1959200.0000000000,22541200.0000000000,418282600.0000000000,5206450.0000000000
0.5888000000,24529300,1960700,0.0799330000,0.0519030000,5.4754000000,27.3625000000,0.0479850000,0.0159950000,4.9973741790,1960700.0000000000,22568600.0000000000,418255200.0000000000,5204950.0000000000
0.5887000000,24558150,1962150,0.0798980000,0.0502600000,5.4819000000,27.3827000000,0.0479850000,0.0159950000,4.9951859960,1962150.0000000000,22596000.0000000000,418227800.0000000000,5203500.0000000000
0.5886000000,24587050,1963550,0.0798610000,0.0484430000,5.4883000000,27.4023000000,0.0479850000,0.0159950000,4.9928727730,1963550.0000000000,22623500.0000000000,418200300.0000000000,5202100.0000000000
0.5885000000,24615800,1964950,0.0798250000,0.0486960000,5.4947000000,27.4218000000,0.0479850000,0.0159950000,4.9906220690,1964950.0000000000,22650850.0000000000,418172950.0000000000,5200700.0000000000
0.5884000000,24645000,1966350,0.0797870000,0.0479450000,5.5012000000,27.4413000000,0.0479850000,0.0159950000,4.9882463270,1966350.0000000000,22678650.0000000000,418145150.0000000000,5199300.0000000000
0.5883000000,24674050,1967850,0.0797540000,0.0516350000,5.5077000000,27.4623000000,0.0479850000,0.0159950000,4.9861831820,1967850.0000000000,22706200.0000000000,418117600.0000000000,5197800.0000000000
0.5882000000,24703400,1969300,0.0797180000,0.0494040000,5.5143000000,27.4825000000,0.0479850000,0.0159950000,4.9839324790,1969300.0000000000,22734100.0000000000,418089700.0000000000,5196350.0000000000
0.5881000000,24732500,1970750,0.0796830000,0.0498280000,5.5208000000,27.5027000000,0.0479850000,0.0159950000,4.9817442950,1970750.0000000000,22761750.0000000000,418062050.0000000000,5194900.0000000000
0.5880000000,24761200,1972150,0.0796470000,0.0487800000,5.5272000000,27.5223000000,0.0479850000,0.0159950000,4.9794935920,1972150.0000000000,22789050.0000000000,418034750.0000000000,5193500.0000000000
0.5879000000,24790150,1973600,0.0796120000,0.0500860000,5.5336000000,27.5425000000,0.0479850000,0.0159950000,4.9773054080,1973600.0000000000,22816550.0000000000,418007250.0000000000,5192050.0000000000
0.5878000000,24819450,1975050,0.0795770000,0.0494880000,5.5402000000,27.5627000000,0.0479850000,0.0159950000,4.9751172240,1975050.0000000000,22844400.0000000000,417979400.0000000000,5190600.0000000000
0.5877000000,24848150,1976500,0.0795430000,0.0505230000,5.5466000000,27.5830000000,0.0479850000,0.0159950000,4.9729915600,1976500.0000000000,22871650.0000000000,417952150.0000000000,5189150.0000000000
0.5876000000,24877150,1978000,0.0795110000,0.0517240000,5.5531000000,27.6039000000,0.0479850000,0.0159950000,4.9709909350,1978000.0000000000,22899150.0000000000,417924650.0000000000,5187650.0000000000
0.5875000000,24906200,1979450,0.0794760000,0.0499140000,5.5596000000,27.6242000000,0.0479850000,0.0159950000,4.9688027510,1979450.0000000000,22926750.0000000000,417897050.0000000000,5186200.0000000000
0.5874000000,24935050,1980900,0.0794420000,0.0502600000,5.5660000000,27.6444000000,0.0479850000,0.0159950000,4.9666770870,1980900.0000000000,22954150.0000000000,417869650.0000000000,5184750.0000000000
0.5873000000,24963950,1982350,0.0794090000,0.0501730000,5.5724000000,27.6646000000,0.0479850000,0.0159950000,4.9646139420,1982350.0000000000,22981600.0000000000,417842200.0000000000,5183300.0000000000
0.5872000000,24993300,1983850,0.0793750000,0.0511070000,5.5790000000,27.6856000000,0.0479850000,0.0159950000,4.9624882780,1983850.0000000000,23009450.0000000000,417814350.0000000000,5181800.0000000000
0.5871000000,25022550,1985300,0.0793400000,0.0495730000,5.5855000000,27.7058000000,0.0479850000,0.0159950000,4.9603000940,1985300.0000000000,23037250.0000000000,417786550.0000000000,5180350.0000000000
0.5870000000,25051750,1986800,0.0793080000,0.0513700000,5.5920000000,27.7267000000,0.0479850000,0.0159950000,4.9582994690,1986800.0000000000,23064950.0000000000,417758850.0000000000,5178850.0000000000
0.5869000000,25081050,1988300,0.0792750000,0.0511950000,5.5986000000,27.7477000000,0.0479850000,0.0159950000,4.9562363240,1988300.0000000000,23092750.0000000000,417731050.0000000000,5177350.0000000000
0.5868000000,25110300,1989750,0.0792400000,0.0495730000,5.6051000000,27.7679000000,0.0479850000,0.0159950000,4.9540481400,1989750.0000000000,23120550.0000000000,417703250.0000000000,5175900.0000000000
0.5867000000,25139500,1991150,0.0792040000,0.0479450000,5.6116000000,27.7874000000,0.0479850000,0.0159950000,4.9517974370,1991150.0000000000,23148350.0000000000,417675450.0000000000,5174500.0000000000
0.5866000000,25168950,1992650,0.0791710000,0.0509340000,5.6182000000,27.8084000000,0.0479850000,0.0159950000,4.9497342920,1992650.0000000000,23176300.0000000000,417647500.0000000000,5173000.0000000000
0.5865000000,25197850,1994050,0.0791360000,0.0484430000,5.6247000000,27.8279000000,0.0479850000,0.0159950000,4.9475461080,1994050.0000000000,23203800.0000000000,417620000.0000000000,5171600.0000000000
