SEED SIZE,AUDIENCE SIZE APROX
"8,168,000","73,344,000"
"8,169,000","73,352,000"
"8,170,000","73,360,000"
"8,171,000","73,368,000"
"8,172,000","73,376,000"
"8,173,000","73,384,000"
"8,174,000","73,392,000"
"8,175,000","73,400,000"
"8,176,000","73,408,000"
"8,177,000","73,416,000"
"8,178,000","73,424,000"
"8,179,000","73,432,000"
"8,180,000","73,440,000"
"8,181,000","73,448,000"
"8,182,000","73,456,000"
"8,183,000","73,464,000"
"8,184,000","73,472,000"
"8,185,000","73,480,000"
"8,186,000","73,488,000"
"8,187,000","73,496,000"
"8,188,000","73,504,000"
"8,189,000","73,512,000"
"8,190,000","73,520,000"
"8,191,000","73,528,000"
"8,192,000","73,536,000"
"8,193,000","73,544,000"
"8,194,000","73,552,000"
"8,195,000","73,560,000"
"8,196,000","73,568,000"
"8,197,000","73,576,000"
"8,198,000","73,584,000"
"8,199,000","73,592,000"
"8,200,000","73,600,000"
"8,201,000","73,608,000"
"8,202,000","73,616,000"
"8,203,000","73,624,000"
"8,204,000","73,632,000"
"8,205,000","73,640,000"
"8,206,000","73,648,000"
"8,207,000","73,656,000"
"8,208,000","73,664,000"
"8,209,000","73,672,000"
"8,210,000","73,680,000"
"8,211,000","73,688,000"
"8,212,000","73,696,000"
"8,213,000","73,704,000"
"8,214,000","73,712,000"
"8,215,000","73,720,000"
"8,216,000","73,728,000"
"8,217,000","73,736,000"
"8,218,000","73,744,000"
"8,219,000","73,752,000"
"8,220,000","73,760,000"
"8,221,000","73,768,000"
"8,222,000","73,776,000"
"8,223,000","73,784,000"
"8,224,000","73,792,000"
"8,225,000","73,800,000"
"8,226,000","73,808,000"
"8,227,000","73,816,000"
"8,228,000","73,824,000"
"8,229,000","73,832,000"
"8,230,000","73,840,000"
"8,231,000","73,848,000"
"8,232,000","73,856,000"
"8,233,000","73,864,000"
"8,234,000","73,872,000"
"8,235,000","73,880,000"
"8,236,000","73,888,000"
"8,237,000","73,896,000"
"8,238,000","73,904,000"
"8,239,000","73,912,000"
"8,240,000","73,920,000"
"8,241,000","73,928,000"
"8,242,000","73,936,000"
"8,243,000","73,944,000"
"8,244,000","73,952,000"
"8,245,000","73,960,000"
"8,246,000","73,968,000"
"8,247,000","73,976,000"
"8,248,000","73,984,000"
"8,249,000","73,992,000"
"8,250,000","74,000,000"
"8,251,000","74,008,000"
"8,252,000","74,016,000"
"8,253,000","74,024,000"
"8,254,000","74,032,000"
"8,255,000","74,040,000"
"8,256,000","74,048,000"
"8,257,000","74,056,000"
"8,258,000","74,064,000"
"8,259,000","74,072,000"
"8,260,000","74,080,000"
"8,261,000","74,088,000"
"8,262,000","74,096,000"
"8,263,000","74,104,000"
"8,264,000","74,112,000"
"8,265,000","74,120,000"
"8,266,000","74,128,000"
"8,267,000","74,136,000"
"8,268,000","74,144,000"
"8,269,000","74,152,000"
"8,270,000","74,160,000"
"8,271,000","74,168,000"
"8,272,000","74,176,000"
"8,273,000","74,184,000"
"8,274,000","74,192,000"
"8,275,000","74,200,000"
"8,276,000","74,208,000"
"8,277,000","74,216,000"
"8,278,000","74,224,000"
"8,279,000","74,232,000"
"8,280,000","74,240,000"
"8,281,000","74,248,000"
"8,282,000","74,256,000"
"8,283,000","74,264,000"
"8,284,000","74,272,000"
"8,285,000","74,280,000"
"8,286,000","74,288,000"
"8,287,000","74,296,000"
"8,288,000","74,304,000"
"8,289,000","74,312,000"
"8,290,000","74,320,000"
"8,291,000","74,328,000"
"8,292,000","74,336,000"
"8,293,000","74,344,000"
"8,294,000","74,352,000"
"8,295,000","74,360,000"
"8,296,000","74,368,000"
"8,297,000","74,376,000"
"8,298,000","74,384,000"
"8,299,000","74,392,000"
"8,300,000","74,400,000"
"8,301,000","74,408,000"
"8,302,000","74,416,000"
"8,303,000","74,424,000"
"8,304,000","74,432,000"
"8,305,000","74,440,000"
"8,306,000","74,448,000"
"8,307,000","74,456,000"
"8,308,000","74,464,000"
"8,309,000","74,472,000"
"8,310,000","74,480,000"
"8,311,000","74,488,000"
"8,312,000","74,496,000"
"8,313,000","74,504,000"
"8,314,000","74,512,000"
"8,315,000","74,520,000"
"8,316,000","74,528,000"
"8,317,000","74,536,000"
"8,318,000","74,544,000"
"8,319,000","74,552,000"
"8,320,000","74,560,000"
"8,321,000","74,568,000"
"8,322,000","74,576,000"
"8,323,000","74,584,000"
"8,324,000","74,592,000"
"8,325,000","74,600,000"
"8,326,000","74,608,000"
"8,327,000","74,616,000"
"8,328,000","74,624,000"
"8,329,000","74,632,000"
"8,330,000","74,640,000"
"8,331,000","74,648,000"
"8,332,000","74,656,000"
"8,333,000","74,664,000"
"8,334,000","74,672,000"
"8,335,000","74,680,000"
"8,336,000","74,688,000"
"8,337,000","74,696,000"
"8,338,000","74,704,000"
"8,339,000","74,712,000"
"8,340,000","74,720,000"
"8,341,000","74,728,000"
"8,342,000","74,736,000"
"8,343,000","74,744,000"
"8,344,000","74,752,000"
"8,345,000","74,760,000"
"8,346,000","74,768,000"
"8,347,000","74,776,000"
"8,348,000","74,784,000"
"8,349,000","74,792,000"
"8,350,000","74,800,000"
"8,351,000","74,808,000"
"8,352,000","74,816,000"
"8,353,000","74,824,000"
"8,354,000","74,832,000"
"8,355,000","74,840,000"
"8,356,000","74,848,000"
"8,357,000","74,856,000"
"8,358,000","74,864,000"
"8,359,000","74,872,000"
"8,360,000","74,880,000"
"8,361,000","74,888,000"
"8,362,000","74,896,000"
"8,363,000","74,904,000"
"8,364,000","74,912,000"
"8,365,000","74,920,000"
"8,366,000","74,928,000"
"8,367,000","74,936,000"
"8,368,000","74,944,000"
"8,369,000","74,952,000"
"8,370,000","74,960,000"
"8,371,000","74,968,000"
"8,372,000","74,976,000"
"8,373,000","74,984,000"
"8,374,000","74,992,000"
"8,375,000","75,000,000"
"8,376,000","75,008,000"
"8,377,000","75,016,000"
"8,378,000","75,024,000"
"8,379,000","75,032,000"
"8,380,000","75,040,000"
"8,381,000","75,048,000"
"8,382,000","75,056,000"
"8,383,000","75,064,000"
"8,384,000","75,072,000"
"8,385,000","75,080,000"
"8,386,000","75,088,000"
"8,387,000","75,096,000"
"8,388,000","75,104,000"
"8,389,000","75,112,000"
"8,390,000","75,120,000"
"8,391,000","75,128,000"
"8,392,000","75,136,000"
"8,393,000","75,144,000"
"8,394,000","75,152,000"
"8,395,000","75,160,000"
"8,396,000","75,168,000"
"8,397,000","75,176,000"
"8,398,000","75,184,000"
"8,399,000","75,192,000"
"8,400,000","75,200,000"
"8,401,000","75,208,000"
"8,402,000","75,216,000"
"8,403,000","75,224,000"
"8,404,000","75,232,000"
"8,405,000","75,240,000"
"8,406,000","75,248,000"
"8,407,000","75,256,000"
"8,408,000","75,264,000"
"8,409,000","75,272,000"
"8,410,000","75,280,000"
"8,411,000","75,288,000"
"8,412,000","75,296,000"
"8,413,000","75,304,000"
"8,414,000","75,312,000"
"8,415,000","75,320,000"
"8,416,000","75,328,000"
"8,417,000","75,336,000"
"8,418,000","75,344,000"
"8,419,000","75,352,000"
"8,420,000","75,360,000"
"8,421,000","75,368,000"
"8,422,000","75,376,000"
"8,423,000","75,384,000"
"8,424,000","75,392,000"
"8,425,000","75,400,000"
"8,426,000","75,408,000"
"8,427,000","75,416,000"
"8,428,000","75,424,000"
"8,429,000","75,432,000"
"8,430,000","75,440,000"
"8,431,000","75,448,000"
"8,432,000","75,456,000"
"8,433,000","75,464,000"
"8,434,000","75,472,000"
"8,435,000","75,480,000"
"8,436,000","75,488,000"
"8,437,000","75,496,000"
"8,438,000","75,504,000"
"8,439,000","75,512,000"
"8,440,000","75,520,000"
"8,441,000","75,528,000"
"8,442,000","75,536,000"
"8,443,000","75,544,000"
"8,444,000","75,552,000"
"8,445,000","75,560,000"
"8,446,000","75,568,000"
"8,447,000","75,576,000"
"8,448,000","75,584,000"
"8,449,000","75,592,000"
"8,450,000","75,600,000"
"8,451,000","75,608,000"
"8,452,000","75,616,000"
"8,453,000","75,624,000"
"8,454,000","75,632,000"
"8,455,000","75,640,000"
"8,456,000","75,648,000"
"8,457,000","75,656,000"
"8,458,000","75,664,000"
"8,459,000","75,672,000"
"8,460,000","75,680,000"
"8,461,000","75,688,000"
"8,462,000","75,696,000"
"8,463,000","75,704,000"
"8,464,000","75,712,000"
"8,465,000","75,720,000"
"8,466,000","75,728,000"
"8,467,000","75,736,000"
"8,468,000","75,744,000"
"8,469,000","75,752,000"
"8,470,000","75,760,000"
"8,471,000","75,768,000"
"8,472,000","75,776,000"
"8,473,000","75,784,000"
"8,474,000","75,792,000"
"8,475,000","75,800,000"
"8,476,000","75,808,000"
"8,477,000","75,816,000"
"8,478,000","75,824,000"
"8,479,000","75,832,000"
"8,480,000","75,840,000"
"8,481,000","75,848,000"
"8,482,000","75,856,000"
"8,483,000","75,864,000"
"8,484,000","75,872,000"
"8,485,000","75,880,000"
"8,486,000","75,888,000"
"8,487,000","75,896,000"
"8,488,000","75,904,000"
"8,489,000","75,912,000"
"8,490,000","75,920,000"
"8,491,000","75,928,000"
"8,492,000","75,936,000"
"8,493,000","75,944,000"
"8,494,000","75,952,000"
"8,495,000","75,960,000"
"8,496,000","75,968,000"
"8,497,000","75,976,000"
"8,498,000","75,984,000"
"8,499,000","75,992,000"
"8,500,000","76,000,000"
"8,501,000","76,008,000"
"8,502,000","76,016,000"
"8,503,000","76,024,000"
"8,504,000","76,032,000"
"8,505,000","76,040,000"
"8,506,000","76,048,000"
"8,507,000","76,056,000"
"8,508,000","76,064,000"
"8,509,000","76,072,000"
"8,510,000","76,080,000"
"8,511,000","76,088,000"
"8,512,000","76,096,000"
"8,513,000","76,104,000"
"8,514,000","76,112,000"
"8,515,000","76,120,000"
"8,516,000","76,128,000"
"8,517,000","76,136,000"
"8,518,000","76,144,000"
"8,519,000","76,152,000"
"8,520,000","76,160,000"
"8,521,000","76,168,000"
"8,522,000","76,176,000"
"8,523,000","76,184,000"
"8,524,000","76,192,000"
"8,525,000","76,200,000"
"8,526,000","76,208,000"
"8,527,000","76,216,000"
"8,528,000","76,224,000"
"8,529,000","76,232,000"
"8,530,000","76,240,000"
"8,531,000","76,248,000"
"8,532,000","76,256,000"
"8,533,000","76,264,000"
"8,534,000","76,272,000"
"8,535,000","76,280,000"
"8,536,000","76,288,000"
"8,537,000","76,296,000"
"8,538,000","76,304,000"
"8,539,000","76,312,000"
"8,540,000","76,320,000"
"8,541,000","76,328,000"
"8,542,000","76,336,000"
"8,543,000","76,344,000"
"8,544,000","76,352,000"
"8,545,000","76,360,000"
"8,546,000","76,368,000"
"8,547,000","76,376,000"
"8,548,000","76,384,000"
"8,549,000","76,392,000"
"8,550,000","76,400,000"
"8,551,000","76,408,000"
"8,552,000","76,416,000"
"8,553,000","76,424,000"
"8,554,000","76,432,000"
"8,555,000","76,440,000"
"8,556,000","76,448,000"
"8,557,000","76,456,000"
"8,558,000","76,464,000"
"8,559,000","76,472,000"
"8,560,000","76,480,000"
"8,561,000","76,488,000"
"8,562,000","76,496,000"
"8,563,000","76,504,000"
"8,564,000","76,512,000"
"8,565,000","76,520,000"
"8,566,000","76,528,000"
"8,567,000","76,536,000"
"8,568,000","76,544,000"
"8,569,000","76,552,000"
"8,570,000","76,560,000"
"8,571,000","76,568,000"
"8,572,000","76,576,000"
"8,573,000","76,584,000"
"8,574,000","76,592,000"
"8,575,000","76,600,000"
"8,576,000","76,608,000"
"8,577,000","76,616,000"
"8,578,000","76,624,000"
"8,579,000","76,632,000"
"8,580,000","76,640,000"
"8,581,000","76,648,000"
"8,582,000","76,656,000"
"8,583,000","76,664,000"
"8,584,000","76,672,000"
"8,585,000","76,680,000"
"8,586,000","76,688,000"
"8,587,000","76,696,000"
"8,588,000","76,704,000"
"8,589,000","76,712,000"
"8,590,000","76,720,000"
"8,591,000","76,728,000"
"8,592,000","76,736,000"
"8,593,000","76,744,000"
"8,594,000","76,752,000"
"8,595,000","76,760,000"
"8,596,000","76,768,000"
"8,597,000","76,776,000"
"8,598,000","76,784,000"
"8,599,000","76,792,000"
"8,600,000","76,800,000"
"8,601,000","76,808,000"
"8,602,000","76,816,000"
"8,603,000","76,824,000"
"8,604,000","76,832,000"
"8,605,000","76,840,000"
"8,606,000","76,848,000"
"8,607,000","76,856,000"
"8,608,000","76,864,000"
"8,609,000","76,872,000"
"8,610,000","76,880,000"
"8,611,000","76,888,000"
"8,612,000","76,896,000"
"8,613,000","76,904,000"
"8,614,000","76,912,000"
"8,615,000","76,920,000"
"8,616,000","76,928,000"
"8,617,000","76,936,000"
"8,618,000","76,944,000"
"8,619,000","76,952,000"
"8,620,000","76,960,000"
"8,621,000","76,968,000"
"8,622,000","76,976,000"
"8,623,000","76,984,000"
"8,624,000","76,992,000"
"8,625,000","77,000,000"
"8,626,000","77,008,000"
"8,627,000","77,016,000"
"8,628,000","77,024,000"
"8,629,000","77,032,000"
"8,630,000","77,040,000"
"8,631,000","77,048,000"
"8,632,000","77,056,000"
"8,633,000","77,064,000"
"8,634,000","77,072,000"
"8,635,000","77,080,000"
"8,636,000","77,088,000"
"8,637,000","77,096,000"
"8,638,000","77,104,000"
"8,639,000","77,112,000"
"8,640,000","77,120,000"
"8,641,000","77,128,000"
"8,642,000","77,136,000"
"8,643,000","77,144,000"
"8,644,000","77,152,000"
"8,645,000","77,160,000"
"8,646,000","77,168,000"
"8,647,000","77,176,000"
"8,648,000","77,184,000"
"8,649,000","77,192,000"
"8,650,000","77,200,000"
"8,651,000","77,208,000"
"8,652,000","77,216,000"
"8,653,000","77,224,000"
"8,654,000","77,232,000"
"8,655,000","77,240,000"
"8,656,000","77,248,000"
"8,657,000","77,256,000"
"8,658,000","77,264,000"
"8,659,000","77,272,000"
"8,660,000","77,280,000"
"8,661,000","77,288,000"
"8,662,000","77,296,000"
"8,663,000","77,304,000"
"8,664,000","77,312,000"
"8,665,000","77,320,000"
"8,666,000","77,328,000"
"8,667,000","77,336,000"
"8,668,000","77,344,000"
"8,669,000","77,352,000"
"8,670,000","77,360,000"
"8,671,000","77,368,000"
"8,672,000","77,376,000"
"8,673,000","77,384,000"
"8,674,000","77,392,000"
"8,675,000","77,400,000"
"8,676,000","77,408,000"
"8,677,000","77,416,000"
"8,678,000","77,424,000"
"8,679,000","77,432,000"
"8,680,000","77,440,000"
"8,681,000","77,448,000"
"8,682,000","77,456,000"
"8,683,000","77,464,000"
"8,684,000","77,472,000"
"8,685,000","77,480,000"
"8,686,000","77,488,000"
"8,687,000","77,496,000"
"8,688,000","77,504,000"
"8,689,000","77,512,000"
"8,690,000","77,520,000"
"8,691,000","77,528,000"
"8,692,000","77,536,000"
"8,693,000","77,544,000"
"8,694,000","77,552,000"
"8,695,000","77,560,000"
"8,696,000","77,568,000"
"8,697,000","77,576,000"
"8,698,000","77,584,000"
"8,699,000","77,592,000"
"8,700,000","77,600,000"
"8,701,000","77,608,000"
"8,702,000","77,616,000"
"8,703,000","77,624,000"
"8,704,000","77,632,000"
"8,705,000","77,640,000"
"8,706,000","77,648,000"
"8,707,000","77,656,000"
"8,708,000","77,664,000"
"8,709,000","77,672,000"
"8,710,000","77,680,000"
"8,711,000","77,688,000"
"8,712,000","77,696,000"
"8,713,000","77,704,000"
"8,714,000","77,712,000"
"8,715,000","77,720,000"
"8,716,000","77,728,000"
"8,717,000","77,736,000"
"8,718,000","77,744,000"
"8,719,000","77,752,000"
"8,720,000","77,760,000"
"8,721,000","77,768,000"
"8,722,000","77,776,000"
"8,723,000","77,784,000"
"8,724,000","77,792,000"
"8,725,000","77,800,000"
"8,726,000","77,808,000"
"8,727,000","77,816,000"
"8,728,000","77,824,000"
"8,729,000","77,832,000"
"8,730,000","77,840,000"
"8,731,000","77,848,000"
"8,732,000","77,856,000"
"8,733,000","77,864,000"
"8,734,000","77,872,000"
"8,735,000","77,880,000"
"8,736,000","77,888,000"
"8,737,000","77,896,000"
"8,738,000","77,904,000"
"8,739,000","77,912,000"
"8,740,000","77,920,000"
"8,741,000","77,928,000"
"8,742,000","77,936,000"
"8,743,000","77,944,000"
"8,744,000","77,952,000"
"8,745,000","77,960,000"
"8,746,000","77,968,000"
"8,747,000","77,976,000"
"8,748,000","77,984,000"
"8,749,000","77,992,000"
"8,750,000","78,000,000"
"8,751,000","78,008,000"
"8,752,000","78,016,000"
"8,753,000","78,024,000"
"8,754,000","78,032,000"
"8,755,000","78,040,000"
"8,756,000","78,048,000"
"8,757,000","78,056,000"
"8,758,000","78,064,000"
"8,759,000","78,072,000"
"8,760,000","78,080,000"
"8,761,000","78,088,000"
"8,762,000","78,096,000"
"8,763,000","78,104,000"
"8,764,000","78,112,000"
"8,765,000","78,120,000"
"8,766,000","78,128,000"
"8,767,000","78,136,000"
"8,768,000","78,144,000"
"8,769,000","78,152,000"
"8,770,000","78,160,000"
"8,771,000","78,168,000"
"8,772,000","78,176,000"
"8,773,000","78,184,000"
"8,774,000","78,192,000"
"8,775,000","78,200,000"
"8,776,000","78,208,000"
"8,777,000","78,216,000"
"8,778,000","78,224,000"
"8,779,000","78,232,000"
"8,780,000","78,240,000"
"8,781,000","78,248,000"
"8,782,000","78,256,000"
"8,783,000","78,264,000"
"8,784,000","78,272,000"
"8,785,000","78,280,000"
"8,786,000","78,288,000"
"8,787,000","78,296,000"
"8,788,000","78,304,000"
"8,789,000","78,312,000"
"8,790,000","78,320,000"
"8,791,000","78,328,000"
"8,792,000","78,336,000"
"8,793,000","78,344,000"
"8,794,000","78,352,000"
"8,795,000","78,360,000"
"8,796,000","78,368,000"
"8,797,000","78,376,000"
"8,798,000","78,384,000"
"8,799,000","78,392,000"
"8,800,000","78,400,000"
"8,801,000","78,408,000"
"8,802,000","78,416,000"
"8,803,000","78,424,000"
"8,804,000","78,432,000"
"8,805,000","78,440,000"
"8,806,000","78,448,000"
"8,807,000","78,456,000"
"8,808,000","78,464,000"
"8,809,000","78,472,000"
"8,810,000","78,480,000"
"8,811,000","78,488,000"
"8,812,000","78,496,000"
"8,813,000","78,504,000"
"8,814,000","78,512,000"
"8,815,000","78,520,000"
"8,816,000","78,528,000"
"8,817,000","78,536,000"
"8,818,000","78,544,000"
"8,819,000","78,552,000"
"8,820,000","78,560,000"
"8,821,000","78,568,000"
"8,822,000","78,576,000"
"8,823,000","78,584,000"
"8,824,000","78,592,000"
"8,825,000","78,600,000"
"8,826,000","78,608,000"
"8,827,000","78,616,000"
"8,828,000","78,624,000"
"8,829,000","78,632,000"
"8,830,000","78,640,000"
"8,831,000","78,648,000"
"8,832,000","78,656,000"
"8,833,000","78,664,000"
"8,834,000","78,672,000"
"8,835,000","78,680,000"
"8,836,000","78,688,000"
"8,837,000","78,696,000"
"8,838,000","78,704,000"
"8,839,000","78,712,000"
"8,840,000","78,720,000"
"8,841,000","78,728,000"
"8,842,000","78,736,000"
"8,843,000","78,744,000"
"8,844,000","78,752,000"
"8,845,000","78,760,000"
"8,846,000","78,768,000"
"8,847,000","78,776,000"
"8,848,000","78,784,000"
"8,849,000","78,792,000"
"8,850,000","78,800,000"
"8,851,000","78,808,000"
"8,852,000","78,816,000"
"8,853,000","78,824,000"
"8,854,000","78,832,000"
"8,855,000","78,840,000"
"8,856,000","78,848,000"
"8,857,000","78,856,000"
"8,858,000","78,864,000"
"8,859,000","78,872,000"
"8,860,000","78,880,000"
"8,861,000","78,888,000"
"8,862,000","78,896,000"
"8,863,000","78,904,000"
"8,864,000","78,912,000"
"8,865,000","78,920,000"
"8,866,000","78,928,000"
"8,867,000","78,936,000"
"8,868,000","78,944,000"
"8,869,000","78,952,000"
"8,870,000","78,960,000"
"8,871,000","78,968,000"
"8,872,000","78,976,000"
"8,873,000","78,984,000"
"8,874,000","78,992,000"
"8,875,000","79,000,000"
"8,876,000","79,008,000"
"8,877,000","79,016,000"
"8,878,000","79,024,000"
"8,879,000","79,032,000"
"8,880,000","79,040,000"
"8,881,000","79,048,000"
"8,882,000","79,056,000"
"8,883,000","79,064,000"
"8,884,000","79,072,000"
"8,885,000","79,080,000"
"8,886,000","79,088,000"
"8,887,000","79,096,000"
"8,888,000","79,104,000"
"8,889,000","79,112,000"
"8,890,000","79,120,000"
"8,891,000","79,128,000"
"8,892,000","79,136,000"
"8,893,000","79,144,000"
"8,894,000","79,152,000"
"8,895,000","79,160,000"
"8,896,000","79,168,000"
"8,897,000","79,176,000"
"8,898,000","79,184,000"
"8,899,000","79,192,000"
"8,900,000","79,200,000"
"8,901,000","79,208,000"
"8,902,000","79,216,000"
"8,903,000","79,224,000"
"8,904,000","79,232,000"
"8,905,000","79,240,000"
"8,906,000","79,248,000"
"8,907,000","79,256,000"
"8,908,000","79,264,000"
"8,909,000","79,272,000"
"8,910,000","79,280,000"
"8,911,000","79,288,000"
"8,912,000","79,296,000"
"8,913,000","79,304,000"
"8,914,000","79,312,000"
"8,915,000","79,320,000"
"8,916,000","79,328,000"
"8,917,000","79,336,000"
"8,918,000","79,344,000"
"8,919,000","79,352,000"
"8,920,000","79,360,000"
"8,921,000","79,368,000"
"8,922,000","79,376,000"
"8,923,000","79,384,000"
"8,924,000","79,392,000"
"8,925,000","79,400,000"
"8,926,000","79,408,000"
"8,927,000","79,416,000"
"8,928,000","79,424,000"
"8,929,000","79,432,000"
"8,930,000","79,440,000"
"8,931,000","79,448,000"
"8,932,000","79,456,000"
"8,933,000","79,464,000"
"8,934,000","79,472,000"
"8,935,000","79,480,000"
"8,936,000","79,488,000"
"8,937,000","79,496,000"
"8,938,000","79,504,000"
"8,939,000","79,512,000"
"8,940,000","79,520,000"
"8,941,000","79,528,000"
"8,942,000","79,536,000"
"8,943,000","79,544,000"
"8,944,000","79,552,000"
"8,945,000","79,560,000"
"8,946,000","79,568,000"
"8,947,000","79,576,000"
"8,948,000","79,584,000"
"8,949,000","79,592,000"
"8,950,000","79,600,000"
"8,951,000","79,608,000"
"8,952,000","79,616,000"
"8,953,000","79,624,000"
"8,954,000","79,632,000"
"8,955,000","79,640,000"
"8,956,000","79,648,000"
"8,957,000","79,656,000"
"8,958,000","79,664,000"
"8,959,000","79,672,000"
"8,960,000","79,680,000"
"8,961,000","79,688,000"
"8,962,000","79,696,000"
"8,963,000","79,704,000"
"8,964,000","79,712,000"
"8,965,000","79,720,000"
"8,966,000","79,728,000"
"8,967,000","79,736,000"
"8,968,000","79,744,000"
"8,969,000","79,752,000"
"8,970,000","79,760,000"
"8,971,000","79,768,000"
"8,972,000","79,776,000"
"8,973,000","79,784,000"
"8,974,000","79,792,000"
"8,975,000","79,800,000"
"8,976,000","79,808,000"
"8,977,000","79,816,000"
"8,978,000","79,824,000"
"8,979,000","79,832,000"
"8,980,000","79,840,000"
"8,981,000","79,848,000"
"8,982,000","79,856,000"
"8,983,000","79,864,000"
"8,984,000","79,872,000"
"8,985,000","79,880,000"
"8,986,000","79,888,000"
"8,987,000","79,896,000"
"8,988,000","79,904,000"
"8,989,000","79,912,000"
"8,990,000","79,920,000"
"8,991,000","79,928,000"
"8,992,000","79,936,000"
"8,993,000","79,944,000"
"8,994,000","79,952,000"
"8,995,000","79,960,000"
"8,996,000","79,968,000"
"8,997,000","79,976,000"
"8,998,000","79,984,000"
"8,999,000","79,992,000"
"9,000,000","80,000,000"
"9,001,000","80,008,000"
"9,002,000","80,016,000"
"9,003,000","80,024,000"
"9,004,000","80,032,000"
"9,005,000","80,040,000"
"9,006,000","80,048,000"
"9,007,000","80,056,000"
"9,008,000","80,064,000"
"9,009,000","80,072,000"
"9,010,000","80,080,000"
"9,011,000","80,088,000"
"9,012,000","80,096,000"
"9,013,000","80,104,000"
"9,014,000","80,112,000"
"9,015,000","80,120,000"
"9,016,000","80,128,000"
"9,017,000","80,136,000"
"9,018,000","80,144,000"
"9,019,000","80,152,000"
"9,020,000","80,160,000"
"9,021,000","80,168,000"
"9,022,000","80,176,000"
"9,023,000","80,184,000"
"9,024,000","80,192,000"
"9,025,000","80,200,000"
"9,026,000","80,208,000"
"9,027,000","80,216,000"
"9,028,000","80,224,000"
"9,029,000","80,232,000"
"9,030,000","80,240,000"
"9,031,000","80,248,000"
"9,032,000","80,256,000"
"9,033,000","80,264,000"
"9,034,000","80,272,000"
"9,035,000","80,280,000"
"9,036,000","80,288,000"
"9,037,000","80,296,000"
"9,038,000","80,304,000"
"9,039,000","80,312,000"
"9,040,000","80,320,000"
"9,041,000","80,328,000"
"9,042,000","80,336,000"
"9,043,000","80,344,000"
"9,044,000","80,352,000"
"9,045,000","80,360,000"
"9,046,000","80,368,000"
"9,047,000","80,376,000"
"9,048,000","80,384,000"
"9,049,000","80,392,000"
"9,050,000","80,400,000"
"9,051,000","80,408,000"
"9,052,000","80,416,000"
"9,053,000","80,424,000"
"9,054,000","80,432,000"
"9,055,000","80,440,000"
"9,056,000","80,448,000"
"9,057,000","80,456,000"
"9,058,000","80,464,000"
"9,059,000","80,472,000"
"9,060,000","80,480,000"
"9,061,000","80,488,000"
"9,062,000","80,496,000"
"9,063,000","80,504,000"
"9,064,000","80,512,000"
"9,065,000","80,520,000"
"9,066,000","80,528,000"
"9,067,000","80,536,000"
"9,068,000","80,544,000"
"9,069,000","80,552,000"
"9,070,000","80,560,000"
"9,071,000","80,568,000"
"9,072,000","80,576,000"
"9,073,000","80,584,000"
"9,074,000","80,592,000"
"9,075,000","80,600,000"
"9,076,000","80,608,000"
"9,077,000","80,616,000"
"9,078,000","80,624,000"
"9,079,000","80,632,000"
"9,080,000","80,640,000"
"9,081,000","80,648,000"
"9,082,000","80,656,000"
"9,083,000","80,664,000"
"9,084,000","80,672,000"
"9,085,000","80,680,000"
"9,086,000","80,688,000"
"9,087,000","80,696,000"
"9,088,000","80,704,000"
"9,089,000","80,712,000"
"9,090,000","80,720,000"
"9,091,000","80,728,000"
"9,092,000","80,736,000"
"9,093,000","80,744,000"
"9,094,000","80,752,000"
"9,095,000","80,760,000"
"9,096,000","80,768,000"
"9,097,000","80,776,000"
"9,098,000","80,784,000"
"9,099,000","80,792,000"
"9,100,000","80,800,000"
"9,101,000","80,808,000"
"9,102,000","80,816,000"
"9,103,000","80,824,000"
"9,104,000","80,832,000"
"9,105,000","80,840,000"
"9,106,000","80,848,000"
"9,107,000","80,856,000"
"9,108,000","80,864,000"
"9,109,000","80,872,000"
"9,110,000","80,880,000"
"9,111,000","80,888,000"
"9,112,000","80,896,000"
"9,113,000","80,904,000"
"9,114,000","80,912,000"
"9,115,000","80,920,000"
"9,116,000","80,928,000"
"9,117,000","80,936,000"
"9,118,000","80,944,000"
"9,119,000","80,952,000"
"9,120,000","80,960,000"
"9,121,000","80,968,000"
"9,122,000","80,976,000"
"9,123,000","80,984,000"
"9,124,000","80,992,000"
"9,125,000","81,000,000"
"9,126,000","81,008,000"
"9,127,000","81,016,000"
"9,128,000","81,024,000"
"9,129,000","81,032,000"
"9,130,000","81,040,000"
"9,131,000","81,048,000"
"9,132,000","81,056,000"
"9,133,000","81,064,000"
"9,134,000","81,072,000"
"9,135,000","81,080,000"
"9,136,000","81,088,000"
"9,137,000","81,096,000"
"9,138,000","81,104,000"
"9,139,000","81,112,000"
"9,140,000","81,120,000"
"9,141,000","81,128,000"
"9,142,000","81,136,000"
"9,143,000","81,144,000"
"9,144,000","81,152,000"
"9,145,000","81,160,000"
"9,146,000","81,168,000"
"9,147,000","81,176,000"
"9,148,000","81,184,000"
"9,149,000","81,192,000"
"9,150,000","81,200,000"
"9,151,000","81,208,000"
"9,152,000","81,216,000"
"9,153,000","81,224,000"
"9,154,000","81,232,000"
"9,155,000","81,240,000"
"9,156,000","81,248,000"
"9,157,000","81,256,000"
"9,158,000","81,264,000"
"9,159,000","81,272,000"
"9,160,000","81,280,000"
"9,161,000","81,288,000"
"9,162,000","81,296,000"
"9,163,000","81,304,000"
"9,164,000","81,312,000"
"9,165,000","81,320,000"
