"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.4261000000,99616350,3647400,0.0366140000,0.0171760000,22.2363000000,54.7707000000,0.0445950000,0.0148650000,2.4631012450,3647400.0000000000,95968950.0000000000,345361100.0000000000,3012000.0000000000
0.4260000000,99746850,3649500,0.0365880000,0.0160920000,22.2654000000,54.8022000000,0.0445950000,0.0148650000,2.4613521700,3649500.0000000000,96097350.0000000000,345232700.0000000000,3009900.0000000000
0.4259000000,99876700,3651750,0.0365630000,0.0173280000,22.2944000000,54.8360000000,0.0445950000,0.0148650000,2.4596703670,3651750.0000000000,96224950.0000000000,345105100.0000000000,3007650.0000000000
0.4258000000,100006900,3653900,0.0365360000,0.0165130000,22.3235000000,54.8683000000,0.0445950000,0.0148650000,2.4578540200,3653900.0000000000,96353000.0000000000,344977050.0000000000,3005500.0000000000
0.4257000000,100137150,3656050,0.0365100000,0.0165070000,22.3526000000,54.9006000000,0.0445950000,0.0148650000,2.4561049450,3656050.0000000000,96481100.0000000000,344848950.0000000000,3003350.0000000000
0.4256000000,100268100,3658200,0.0364840000,0.0164180000,22.3818000000,54.9329000000,0.0445950000,0.0148650000,2.4543558690,3658200.0000000000,96609900.0000000000,344720150.0000000000,3001200.0000000000
0.4255000000,100398250,3660350,0.0364580000,0.0165190000,22.4109000000,54.9652000000,0.0445950000,0.0148650000,2.4526067940,3660350.0000000000,96737900.0000000000,344592150.0000000000,2999050.0000000000
0.4254000000,100529200,3662500,0.0364320000,0.0164180000,22.4401000000,54.9974000000,0.0445950000,0.0148650000,2.4508577190,3662500.0000000000,96866700.0000000000,344463350.0000000000,2996900.0000000000
0.4253000000,100660350,3664650,0.0364060000,0.0163930000,22.4694000000,55.0297000000,0.0445950000,0.0148650000,2.4491086440,3664650.0000000000,96995700.0000000000,344334350.0000000000,2994750.0000000000
0.4252000000,100790800,3666900,0.0363810000,0.0172480000,22.4985000000,55.0635000000,0.0445950000,0.0148650000,2.4474268420,3666900.0000000000,97123900.0000000000,344206150.0000000000,2992500.0000000000
0.4251000000,100922450,3669050,0.0363550000,0.0163310000,22.5279000000,55.0958000000,0.0445950000,0.0148650000,2.4456777670,3669050.0000000000,97253400.0000000000,344076650.0000000000,2990350.0000000000
0.4250000000,101053550,3671200,0.0363290000,0.0164000000,22.5571000000,55.1281000000,0.0445950000,0.0148650000,2.4439286920,3671200.0000000000,97382350.0000000000,343947700.0000000000,2988200.0000000000
0.4249000000,101184300,3673400,0.0363040000,0.0168260000,22.5863000000,55.1611000000,0.0445950000,0.0148650000,2.4422468890,3673400.0000000000,97510900.0000000000,343819150.0000000000,2986000.0000000000
0.4248000000,101315400,3675600,0.0362790000,0.0167810000,22.6156000000,55.1942000000,0.0445950000,0.0148650000,2.4405650860,3675600.0000000000,97639800.0000000000,343690250.0000000000,2983800.0000000000
0.4247000000,101447200,3677850,0.0362540000,0.0170710000,22.6450000000,55.2279000000,0.0445950000,0.0148650000,2.4388832830,3677850.0000000000,97769350.0000000000,343560700.0000000000,2981550.0000000000
0.4246000000,101578250,3680000,0.0362280000,0.0164060000,22.6743000000,55.2602000000,0.0445950000,0.0148650000,2.4371342080,3680000.0000000000,97898250.0000000000,343431800.0000000000,2979400.0000000000
0.4245000000,101709550,3682200,0.0362030000,0.0167560000,22.7036000000,55.2933000000,0.0445950000,0.0148650000,2.4354524050,3682200.0000000000,98027350.0000000000,343302700.0000000000,2977200.0000000000
0.4244000000,101841250,3684450,0.0361780000,0.0170840000,22.7330000000,55.3271000000,0.0445950000,0.0148650000,2.4337706020,3684450.0000000000,98156800.0000000000,343173250.0000000000,2974950.0000000000
0.4243000000,101973100,3686650,0.0361530000,0.0166860000,22.7624000000,55.3601000000,0.0445950000,0.0148650000,2.4320887990,3686650.0000000000,98286450.0000000000,343043600.0000000000,2972750.0000000000
0.4242000000,102104400,3688850,0.0361280000,0.0167560000,22.7917000000,55.3931000000,0.0445950000,0.0148650000,2.4304069960,3688850.0000000000,98415550.0000000000,342914500.0000000000,2970550.0000000000
0.4241000000,102236250,3690950,0.0361020000,0.0159270000,22.8211000000,55.4247000000,0.0445950000,0.0148650000,2.4286579210,3690950.0000000000,98545300.0000000000,342784750.0000000000,2968450.0000000000
0.4240000000,102367400,3693200,0.0360780000,0.0171560000,22.8504000000,55.4584000000,0.0445950000,0.0148650000,2.4270433910,3693200.0000000000,98674200.0000000000,342655850.0000000000,2966200.0000000000
0.4239000000,102499700,3695300,0.0360520000,0.0158730000,22.8799000000,55.4900000000,0.0445950000,0.0148650000,2.4252943160,3695300.0000000000,98804400.0000000000,342525650.0000000000,2964100.0000000000
0.4238000000,102632050,3697500,0.0360270000,0.0166230000,22.9095000000,55.5230000000,0.0445950000,0.0148650000,2.4236125130,3697500.0000000000,98934550.0000000000,342395500.0000000000,2961900.0000000000
0.4237000000,102764250,3699700,0.0360020000,0.0166410000,22.9390000000,55.5561000000,0.0445950000,0.0148650000,2.4219307100,3699700.0000000000,99064550.0000000000,342265500.0000000000,2959700.0000000000
0.4236000000,102897350,3701850,0.0359760000,0.0161530000,22.9687000000,55.5883000000,0.0445950000,0.0148650000,2.4201816350,3701850.0000000000,99195500.0000000000,342134550.0000000000,2957550.0000000000
0.4235000000,103030250,3704100,0.0359520000,0.0169300000,22.9984000000,55.6221000000,0.0445950000,0.0148650000,2.4185671040,3704100.0000000000,99326150.0000000000,342003900.0000000000,2955300.0000000000
0.4234000000,103162550,3706350,0.0359270000,0.0170070000,23.0279000000,55.6559000000,0.0445950000,0.0148650000,2.4168853010,3706350.0000000000,99456200.0000000000,341873850.0000000000,2953050.0000000000
0.4233000000,103295350,3708600,0.0359030000,0.0169430000,23.0575000000,55.6897000000,0.0445950000,0.0148650000,2.4152707700,3708600.0000000000,99586750.0000000000,341743300.0000000000,2950800.0000000000
0.4232000000,103429100,3710850,0.0358780000,0.0168220000,23.0874000000,55.7235000000,0.0445950000,0.0148650000,2.4135889670,3710850.0000000000,99718250.0000000000,341611800.0000000000,2948550.0000000000
0.4231000000,103561600,3713050,0.0358540000,0.0166040000,23.1170000000,55.7565000000,0.0445950000,0.0148650000,2.4119744370,3713050.0000000000,99848550.0000000000,341481500.0000000000,2946350.0000000000
0.4230000000,103693700,3715150,0.0358280000,0.0158970000,23.1465000000,55.7881000000,0.0445950000,0.0148650000,2.4102253620,3715150.0000000000,99978550.0000000000,341351500.0000000000,2944250.0000000000
0.4229000000,103826700,3717350,0.0358030000,0.0165410000,23.1761000000,55.8211000000,0.0445950000,0.0148650000,2.4085435590,3717350.0000000000,100109350.0000000000,341220700.0000000000,2942050.0000000000
