SCORE_THRESHOLD,AUDIENCE_SIZE,VERIFIED_PATIENTS,AQ_SCORE,INCREMENTAL_AQ_SCORE,PERCENT_POPULATION,PERCENT_PATIENTS,THRESHOLD_3X,PREVALENCE,MODEL_POWER_INDEX,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
0.0704000000,4234050,155250,0.0366670000,0.0024210000,0.9451000000,85.0685000000,0.0012220000,0.0004070000,90.0909090910,155250.0000000000,4078800.0000000000,443728150.0000000000,27250.0000000000
0.0703000000,4255400,155300,0.0364950000,0.0023420000,0.9499000000,85.0959000000,0.0012220000,0.0004070000,89.6683046680,155300.0000000000,4100100.0000000000,443706850.0000000000,27200.0000000000
0.0702000000,4276800,155350,0.0363240000,0.0023360000,0.9547000000,85.1233000000,0.0012220000,0.0004070000,89.2481572480,155350.0000000000,4121450.0000000000,443685500.0000000000,27150.0000000000
0.0701000000,4298400,155400,0.0361530000,0.0023150000,0.9595000000,85.1507000000,0.0012220000,0.0004070000,88.8280098280,155400.0000000000,4143000.0000000000,443663950.0000000000,27100.0000000000
0.0700000000,4319750,155450,0.0359860000,0.0023420000,0.9643000000,85.1781000000,0.0012220000,0.0004070000,88.4176904180,155450.0000000000,4164300.0000000000,443642650.0000000000,27050.0000000000
0.0699000000,4341550,155500,0.0358170000,0.0022940000,0.9691000000,85.2055000000,0.0012220000,0.0004070000,88.0024570020,155500.0000000000,4186050.0000000000,443620900.0000000000,27000.0000000000
0.0698000000,4363100,155550,0.0356510000,0.0023200000,0.9739000000,85.2329000000,0.0012220000,0.0004070000,87.5945945950,155550.0000000000,4207550.0000000000,443599400.0000000000,26950.0000000000
0.0697000000,4384850,155600,0.0354860000,0.0022990000,0.9788000000,85.2603000000,0.0012220000,0.0004070000,87.1891891890,155600.0000000000,4229250.0000000000,443577700.0000000000,26900.0000000000
0.0696000000,4406800,155650,0.0353200000,0.0022780000,0.9837000000,85.2877000000,0.0012220000,0.0004070000,86.7813267810,155650.0000000000,4251150.0000000000,443555800.0000000000,26850.0000000000
0.0695000000,4429000,155700,0.0351550000,0.0022520000,0.9886000000,85.3151000000,0.0012220000,0.0004070000,86.3759213760,155700.0000000000,4273300.0000000000,443533650.0000000000,26800.0000000000
0.0694000000,4451050,155700,0.0349810000,0.0000000000,0.9936000000,85.3151000000,0.0012220000,0.0004070000,85.9484029480,155700.0000000000,4295350.0000000000,443511600.0000000000,26800.0000000000
0.0693000000,4473550,155750,0.0348160000,0.0022220000,0.9986000000,85.3425000000,0.0012220000,0.0004070000,85.5429975430,155750.0000000000,4317800.0000000000,443489150.0000000000,26750.0000000000
0.0692000000,4495700,155800,0.0346550000,0.0022570000,1.0035000000,85.3699000000,0.0012220000,0.0004070000,85.1474201470,155800.0000000000,4339900.0000000000,443467050.0000000000,26700.0000000000
0.0691000000,4518600,155850,0.0344910000,0.0021830000,1.0086000000,85.3973000000,0.0012220000,0.0004070000,84.7444717440,155850.0000000000,4362750.0000000000,443444200.0000000000,26650.0000000000
0.0690000000,4541900,155900,0.0343250000,0.0021460000,1.0138000000,85.4247000000,0.0012220000,0.0004070000,84.3366093370,155900.0000000000,4386000.0000000000,443420950.0000000000,26600.0000000000
0.0689000000,4564950,155950,0.0341620000,0.0021690000,1.0190000000,85.4521000000,0.0012220000,0.0004070000,83.9361179360,155950.0000000000,4409000.0000000000,443397950.0000000000,26550.0000000000
0.0688000000,4588000,156000,0.0340020000,0.0021690000,1.0241000000,85.4795000000,0.0012220000,0.0004070000,83.5429975430,156000.0000000000,4432000.0000000000,443374950.0000000000,26500.0000000000
0.0687000000,4611650,156050,0.0338380000,0.0021140000,1.0294000000,85.5068000000,0.0012220000,0.0004070000,83.1400491400,156050.0000000000,4455600.0000000000,443351350.0000000000,26450.0000000000
0.0686000000,4635500,156100,0.0336750000,0.0020960000,1.0347000000,85.5342000000,0.0012220000,0.0004070000,82.7395577400,156100.0000000000,4479400.0000000000,443327550.0000000000,26400.0000000000
0.0685000000,4659300,156100,0.0335030000,0.0000000000,1.0400000000,85.5342000000,0.0012220000,0.0004070000,82.3169533170,156100.0000000000,4503200.0000000000,443303750.0000000000,26400.0000000000
0.0684000000,4683500,156150,0.0333400000,0.0020660000,1.0454000000,85.5616000000,0.0012220000,0.0004070000,81.9164619160,156150.0000000000,4527350.0000000000,443279600.0000000000,26350.0000000000
0.0683000000,4707300,156200,0.0331830000,0.0021010000,1.0508000000,85.5890000000,0.0012220000,0.0004070000,81.5307125310,156200.0000000000,4551100.0000000000,443255850.0000000000,26300.0000000000
0.0682000000,4731100,156250,0.0330260000,0.0021010000,1.0561000000,85.6164000000,0.0012220000,0.0004070000,81.1449631450,156250.0000000000,4574850.0000000000,443232100.0000000000,26250.0000000000
0.0681000000,4755250,156300,0.0328690000,0.0020700000,1.0615000000,85.6438000000,0.0012220000,0.0004070000,80.7592137590,156300.0000000000,4598950.0000000000,443208000.0000000000,26200.0000000000
0.0680000000,4779450,156350,0.0327130000,0.0020660000,1.0669000000,85.6712000000,0.0012220000,0.0004070000,80.3759213760,156350.0000000000,4623100.0000000000,443183850.0000000000,26150.0000000000
0.0679000000,4804050,156400,0.0325560000,0.0020330000,1.0724000000,85.6986000000,0.0012220000,0.0004070000,79.9901719900,156400.0000000000,4647650.0000000000,443159300.0000000000,26100.0000000000
0.0678000000,4828650,156450,0.0324000000,0.0020330000,1.0778000000,85.7260000000,0.0012220000,0.0004070000,79.6068796070,156450.0000000000,4672200.0000000000,443134750.0000000000,26050.0000000000
0.0677000000,4853700,156500,0.0322430000,0.0019960000,1.0834000000,85.7534000000,0.0012220000,0.0004070000,79.2211302210,156500.0000000000,4697200.0000000000,443109750.0000000000,26000.0000000000
0.0676000000,4878450,156550,0.0320900000,0.0020200000,1.0890000000,85.7808000000,0.0012220000,0.0004070000,78.8452088450,156550.0000000000,4721900.0000000000,443085050.0000000000,25950.0000000000
0.0675000000,4903950,156600,0.0319330000,0.0019610000,1.0947000000,85.8082000000,0.0012220000,0.0004070000,78.4594594590,156600.0000000000,4747350.0000000000,443059600.0000000000,25900.0000000000
0.0674000000,4929500,156650,0.0317780000,0.0019570000,1.1004000000,85.8356000000,0.0012220000,0.0004070000,78.0786240790,156650.0000000000,4772850.0000000000,443034100.0000000000,25850.0000000000
0.0673000000,4954100,156700,0.0316300000,0.0020330000,1.1059000000,85.8630000000,0.0012220000,0.0004070000,77.7149877150,156700.0000000000,4797400.0000000000,443009550.0000000000,25800.0000000000
